PLAYER_NAME,PLAYER_ID,TEAM_NAME_x,LOCATION,MIN_x,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB_x,REB,AST,TOV,STL_x,BLK_x,BLKA,PF,PFD,PTS,PLUS_MINUS,Efficiency,Season Type,GP_x,W_x,L_x,Logo_URL,DISPLAY_FIRST_LAST_x,TEAM_ID,TEAM_ABBREVIATION,HEADSHOT_URL,DISPLAY_FIRST_LAST_y,POSITION,TEAM_NAME_y,GP_y,W_y,L_y,W_PCT,MIN_y,DEF_RATING,DREB_y,DREB_PCT,STL_y,BLK_y,OPP_PTS_OFF_TOV,OPP_PTS_2ND_CHANCE,OPP_PTS_FB,OPP_PTS_PAINT,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,DEF_RATING_RANK,DREB_RANK,DREB_PCT_RANK,STL_RANK,BLK_RANK,OPP_PTS_OFF_TOV_RANK,OPP_PTS_2ND_CHANCE_RANK,OPP_PTS_FB_RANK,OPP_PTS_PAINT_RANK,Conference,W_rate
Scoot Henderson,1630703,Portland Trail Blazers,AWAY,28.48,4.81,13.12,0.36,1.23,4.35,0.24,2.73,3.46,0.75,1,2.35,3.35,5.38,3.58,0.77,0.08,0.85,3.42,3.69,13.58,-6.46,10.54,Regular Season,82,21,61,https://loodibee.com/wp-content/uploads/nba-portland-trail-blazers-logo.png,Scoot Henderson,1610612757,POR,https://cdn.nba.com/headshots/nba/latest/1040x760/1630703.png,Scoot Henderson,Guard,Portland Trail Blazers,82,21,61,0.256,3976,116.6,2469,0.697,627,354,1564,1163,1391,4388,1,27,27,27,2,23,30,28,12,27,28,22,29,24,West,25.6097561
Scottie Barnes,1630567,Toronto Raptors,AWAY,35.06,7.88,16.35,0.48,1.74,4.94,0.31,3.56,4.44,0.65,2.68,6.03,8.71,6.41,2.56,1.09,1.68,0.74,1.82,3.91,21.06,-2.24,27.03,Regular Season,82,25,57,https://loodibee.com/wp-content/uploads/nba-toronto-raptors-logo-2020.png,Scottie Barnes,1610612761,TOR,https://cdn.nba.com/headshots/nba/latest/1040x760/1630567.png,Scottie Barnes,Forward-Guard,Toronto Raptors,82,25,57,0.305,3961,118.1,2607,0.694,634,388,1412,1282,1188,4456,1,25,25,25,10,26,26,29,10,19,23,29,18,26,East,30.48780488
Scotty Pippen Jr.,1630590,Memphis Grizzlies,AWAY,26.83,5.36,10.91,0.46,1.45,3.64,0.44,2,2.64,0.49,1.09,2.27,3.36,4.64,2.64,2.27,0.45,0.82,2.73,3.36,14.18,-2,16.09,Regular Season,82,27,55,https://loodibee.com/wp-content/uploads/nba-memphis-grizzlies-logo.png,Scotty Pippen Jr.,1610612763,MEM,https://cdn.nba.com/headshots/nba/latest/1040x760/1630590.png,Scotty Pippen Jr.,Guard,Memphis Grizzlies,82,27,55,0.329,3956,113.7,2598,0.706,673,501,1514,1146,1236,3948,1,24,24,24,17,12,27,23,4,4,26,17,22,10,West,32.92682927
Seth Curry,203552,Charlotte Hornets,AWAY,20.12,3,7.2,0.38,1.2,3.6,0.33,1.6,1.6,0.6,0.6,1.8,2.4,1.8,0.6,0.8,0.4,0.6,0.6,1,8.8,-1.4,9.4,Regular Season,82,21,61,https://loodibee.com/wp-content/uploads/nba-charlotte-hornets-logo.png,Seth Curry,1610612766,CHA,https://cdn.nba.com/headshots/nba/latest/1040x760/203552.png,Seth Curry,Guard,Charlotte Hornets,82,21,61,0.256,3946,119.2,2538,0.709,562,371,1401,1160,1128,4308,1,27,27,27,23,29,29,22,25,25,20,21,12,23,East,25.6097561
Seth Lundy,1641754,Atlanta Hawks,AWAY,7.39,0.5,2.33,0.19,0.5,2,0.19,0.17,0.33,0.08,0.17,0.67,0.83,0,0.17,0,0,0.17,0.83,0.33,1.67,-1.67,0.33,Regular Season,82,36,46,https://loodibee.com/wp-content/uploads/nba-atlanta-hawks-logo.png,Seth Lundy,1610612737,ATL,https://cdn.nba.com/headshots/nba/latest/1040x760/1641754.png,Seth Lundy,Guard-Forward,Atlanta Hawks,82,36,46,0.439,3971,118.4,2639,0.717,615,369,1367,1121,1363,4402,1,21,21,21,3,27,22,16,16,26,18,12,28,25,East,43.90243902
Shaedon Sharpe,1631101,Portland Trail Blazers,AWAY,34.76,6.07,13.57,0.41,2.14,5.71,0.33,3.43,4.14,0.73,1.43,4.29,5.71,3,2.43,1,0.64,1.14,2.93,3.86,17.71,-1.5,17.43,Regular Season,82,21,61,https://loodibee.com/wp-content/uploads/nba-portland-trail-blazers-logo.png,Shaedon Sharpe,1610612757,POR,https://cdn.nba.com/headshots/nba/latest/1040x760/1631101.png,Shaedon Sharpe,Guard,Portland Trail Blazers,82,21,61,0.256,3976,116.6,2469,0.697,627,354,1564,1163,1391,4388,1,27,27,27,2,23,30,28,12,27,28,22,29,24,West,25.6097561
Shai Gilgeous-Alexander,1628983,Oklahoma City Thunder,AWAY,33.65,10.82,19.82,0.55,1.05,3.26,0.35,7.68,8.63,0.89,0.82,4.74,5.55,6.13,2.18,2.13,0.76,1.03,2.16,6.37,30.37,8.61,32.82,Regular Season,82,57,25,https://loodibee.com/wp-content/uploads/nba-oklahoma-city-thunder-logo.png,Shai Gilgeous-Alexander,1610612760,OKC,https://cdn.nba.com/headshots/nba/latest/1040x760/1628983.png,Shai Gilgeous-Alexander,Guard,Oklahoma City Thunder,82,57,25,0.695,3961,111,2725,0.698,694,538,1211,1258,1025,3852,1,2,2,2,10,4,12,27,1,1,3,28,3,7,West,69.51219512
Shake Milton,1629003,Detroit Pistons,AWAY,13.54,2.33,5.33,0.45,0,1,0,0,0,0,1,2,3,1.33,0.33,0.33,0,0,1,0.33,4.67,-5,6,Regular Season,82,14,68,https://loodibee.com/wp-content/uploads/nba-detroit-pistons-logo.png,Shake Milton,1610612752,NYK,https://cdn.nba.com/headshots/nba/latest/1040x760/1629003.png,Shake Milton,Guard-Forward,New York Knicks,82,50,32,0.61,3946,112.4,2665,0.729,612,336,1222,1008,1133,3848,1,6,6,6,23,9,21,6,17,29,5,3,13,6,East,17.07317073
Sidy Cissoko,1631321,San Antonio Spurs,AWAY,11,1.5,2.67,0.4,0.17,1,0.06,1.5,1.83,0.45,0.83,1.17,2,0.5,0.17,0.33,0,0.17,1.67,1.17,4.67,1.17,5.83,Regular Season,82,22,60,https://loodibee.com/wp-content/uploads/san-antonio-spurs-2002-2017.png,Sidy Cissoko,1610612759,SAS,https://cdn.nba.com/headshots/nba/latest/1040x760/1631321.png,Sidy Cissoko,Guard,San Antonio Spurs,82,22,60,0.268,3966,115.6,2778,0.721,584,520,1526,1167,1187,4490,1,26,26,26,7,21,8,13,22,3,27,23,17,28,West,26.82926829
Simone Fontecchio,1631323,Detroit Pistons,AWAY,30.55,6.09,11.64,0.52,2.82,5.91,0.45,0.91,1.18,0.32,0.91,3.73,4.64,2,0.91,0.82,0.27,1,1.64,1.36,15.91,-2.55,16.91,Regular Season,82,14,68,https://loodibee.com/wp-content/uploads/nba-detroit-pistons-logo.png,Simone Fontecchio,1610612765,DET,https://cdn.nba.com/headshots/nba/latest/1040x760/1631323.png,Simone Fontecchio,Forward,Detroit Pistons,82,14,68,0.171,3951,118,2692,0.73,531,384,1611,1138,1165,4468,1,30,30,30,21,25,18,5,30,20,30,16,14,27,East,17.07317073
Skylar Mays,1630219,Los Angeles Lakers,AWAY,4.81,0.38,1.25,0.15,0,0.38,0,0,0,0,0,0.38,0.38,0.25,0,0.12,0.12,0.12,0.38,0.25,0.75,-2,0.75,Regular Season,82,47,35,https://loodibee.com/wp-content/uploads/nba-los-angeles-lakers-logo.png,Skylar Mays,1610612747,LAL,https://cdn.nba.com/headshots/nba/latest/1040x760/1630219.png,Skylar Mays,Guard,Los Angeles Lakers,82,47,35,0.573,3971,114.8,2859,0.725,605,453,1395,1225,1331,4206,1,12,12,12,3,17,2,11,19,11,19,27,27,21,West,57.31707317
Spencer Dinwiddie,203915,Brooklyn Nets,AWAY,30.87,3.86,10.67,0.34,1.81,6.19,0.27,2.62,3.05,0.58,0.52,2.62,3.14,5.95,1.48,0.76,0.19,0.33,1.9,2.29,12.14,-2.57,13.48,Regular Season,82,32,50,https://loodibee.com/wp-content/uploads/nba-brooklyn-nets-logo.png,Spencer Dinwiddie,1610612747,LAL,https://cdn.nba.com/headshots/nba/latest/1040x760/203915.png,Spencer Dinwiddie,Guard,Los Angeles Lakers,82,47,35,0.573,3971,114.8,2859,0.725,605,453,1395,1225,1331,4206,1,12,12,12,3,17,2,11,19,11,19,27,27,21,East,39.02439024
Stanley Umude,1630649,Detroit Pistons,AWAY,10.59,1.15,3,0.26,0.69,1.92,0.24,0.77,0.92,0.2,0.38,0.85,1.23,0.31,0.46,0.23,0.23,0.08,1.62,0.77,3.77,-3.85,3.31,Regular Season,82,14,68,https://loodibee.com/wp-content/uploads/nba-detroit-pistons-logo.png,Stanley Umude,1610612765,DET,https://cdn.nba.com/headshots/nba/latest/1040x760/1630649.png,Stanley Umude,Guard,Detroit Pistons,82,14,68,0.171,3951,118,2692,0.73,531,384,1611,1138,1165,4468,1,30,30,30,21,25,18,5,30,20,30,16,14,27,East,17.07317073
Stephen Curry,201939,Golden State Warriors,AWAY,32.26,8.19,18.93,0.43,4.55,11.64,0.39,4.45,4.81,0.82,0.4,4.07,4.48,5.07,2.79,0.71,0.38,0.57,1.36,3.95,25.38,1.43,22.14,Regular Season,82,46,36,https://loodibee.com/wp-content/uploads/nba-golden-state-warriors-logo.png,Stephen Curry,1610612744,GSW,https://cdn.nba.com/headshots/nba/latest/1040x760/201939.png,Stephen Curry,Guard,Golden State Warriors,82,46,36,0.561,3966,114.5,2834,0.725,572,377,1411,1100,1220,4074,1,16,16,16,7,15,4,10,23,23,22,9,20,14,West,56.09756098
Svi Mykhailiuk,1629004,Boston Celtics,AWAY,8.6,1.12,2.69,0.36,0.85,2.23,0.3,0.12,0.19,0.06,0.27,0.96,1.23,0.88,0.35,0.23,0,0.12,0.31,0.23,3.19,3.96,3.54,Regular Season,82,64,18,https://loodibee.com/wp-content/uploads/nba-boston-celtics-logo.png,Svi Mykhailiuk,1610612738,BOS,https://cdn.nba.com/headshots/nba/latest/1040x760/1629004.png,Svi Mykhailiuk,Guard-Forward,Boston Celtics,82,64,18,0.78,3966,110.6,2923,0.726,557,538,1093,1114,1063,3912,1,1,1,1,7,2,1,7,27,1,1,10,4,9,East,78.04878049
T.J. McConnell,204456,Indiana Pacers,AWAY,17.5,4.11,7.62,0.5,0.16,0.49,0.14,0.76,0.95,0.33,0.51,1.95,2.46,5.57,1.46,0.89,0.14,0.59,0.89,1.51,9.14,1.22,13.03,Regular Season,82,47,35,https://loodibee.com/wp-content/uploads/nba-indiana-pacers-logo.png,T.J. McConnell,1610612754,IND,https://cdn.nba.com/headshots/nba/latest/1040x760/204456.png,T.J. McConnell,Guard,Indiana Pacers,82,47,35,0.573,3941,117.6,2578,0.7,631,481,1297,1212,1122,4792,1,12,12,12,26,24,28,26,11,8,12,26,11,30,East,57.31707317
T.J. Warren,203933,Minnesota Timberwolves,AWAY,13.19,1.33,4,0.23,0.33,1.33,0.17,0.33,0.67,0.17,0.67,1.33,2,0.67,0.33,0.33,0.33,0,1,0.33,3.33,-1.33,3.33,Regular Season,82,56,26,https://loodibee.com/wp-content/uploads/nba-minnesota-timberwolves-logo.png,T.J. Warren,1610612750,MIN,https://cdn.nba.com/headshots/nba/latest/1040x760/203933.png,T.J. Warren,Forward,Minnesota Timberwolves,82,56,26,0.683,3961,108.4,2807,0.725,647,497,1337,1042,1086,3782,1,4,4,4,10,1,5,9,6,5,15,4,6,2,West,68.29268293
Taj Gibson,201959,Detroit Pistons,AWAY,8.34,1.5,3,0.5,0.5,1,0.25,0,0,0,0.5,0.5,1,0,0,0,0,0.5,0.5,0,3.5,-5,3,Regular Season,82,14,68,https://loodibee.com/wp-content/uploads/nba-detroit-pistons-logo.png,Taj Gibson,1610612765,DET,https://cdn.nba.com/headshots/nba/latest/1040x760/201959.png,Taj Gibson,Forward,Detroit Pistons,82,14,68,0.171,3951,118,2692,0.73,531,384,1611,1138,1165,4468,1,30,30,30,21,25,18,5,30,20,30,16,14,27,East,17.07317073
Talen Horton-Tucker,1629659,Utah Jazz,AWAY,20.55,3.88,9.88,0.37,0.96,3.29,0.26,1.88,2.5,0.47,0.46,2.08,2.54,3.96,1.29,1.21,0.33,0.75,1.71,1.71,10.58,0,10.71,Regular Season,82,31,51,https://loodibee.com/wp-content/uploads/nba-utah-jazz-logo.png,Talen Horton-Tucker,1610612762,UTA,https://cdn.nba.com/headshots/nba/latest/1040x760/1629659.png,Talen Horton-Tucker,Guard,Utah Jazz,82,31,51,0.378,3961,119.6,2725,0.717,537,458,1583,1178,1512,4248,1,23,23,23,10,30,12,18,29,9,29,25,30,22,West,37.80487805
Tari Eason,1631106,Houston Rockets,AWAY,20.91,4.11,8.44,0.46,0.67,2,0.27,0.67,1.22,0.15,2,4.78,6.78,1.22,0.89,1.22,0.89,0.44,2.33,0.89,9.56,6.67,13.89,Regular Season,82,41,41,https://loodibee.com/wp-content/uploads/nba-houston-rockets-logo.png,Tari Eason,1610612745,HOU,https://cdn.nba.com/headshots/nba/latest/1040x760/1631106.png,Tari Eason,Forward,Houston Rockets,82,41,41,0.5,3971,112.8,2787,0.722,639,375,1221,1130,958,3992,1,19,19,19,3,10,6,12,8,24,4,14,1,12,West,50
Taurean Prince,1627752,Los Angeles Lakers,AWAY,26.53,3.42,7.35,0.46,1.77,4.23,0.4,0.51,0.72,0.26,0.23,2.7,2.93,1.42,0.86,0.81,0.49,0.37,1.84,0.79,9.12,-0.21,9.77,Regular Season,82,47,35,https://loodibee.com/wp-content/uploads/nba-los-angeles-lakers-logo.png,Taurean Prince,1610612747,LAL,https://cdn.nba.com/headshots/nba/latest/1040x760/1627752.png,Taurean Prince,Forward,Los Angeles Lakers,82,47,35,0.573,3971,114.8,2859,0.725,605,453,1395,1225,1331,4206,1,12,12,12,3,17,2,11,19,11,19,27,27,21,West,57.31707317
Taylor Hendricks,1641707,Utah Jazz,AWAY,21.64,2.7,6.17,0.4,1.35,3.48,0.36,0.57,0.74,0.21,1.17,3.78,4.96,0.65,0.74,0.48,0.78,0.39,2.17,0.48,7.3,-5.52,9.78,Regular Season,82,31,51,https://loodibee.com/wp-content/uploads/nba-utah-jazz-logo.png,Taylor Hendricks,1610612762,UTA,https://cdn.nba.com/headshots/nba/latest/1040x760/1641707.png,Taylor Hendricks,Forward,Utah Jazz,82,31,51,0.378,3961,119.6,2725,0.717,537,458,1583,1178,1512,4248,1,23,23,23,10,30,12,18,29,9,29,25,30,22,West,37.80487805
Terance Mann,1629611,LA Clippers,AWAY,25.05,3.33,6.16,0.53,0.87,2.44,0.38,1.18,1.38,0.43,1.11,1.93,3.04,1.67,0.71,0.64,0.2,0.42,2,1.11,8.71,-1.2,10.53,Regular Season,82,51,31,https://loodibee.com/wp-content/uploads/nba-la-clippers-logo.png,Terance Mann,1610612746,LAC,https://cdn.nba.com/headshots/nba/latest/1040x760/1629611.png,Terance Mann,Guard-Forward,LA Clippers,82,51,31,0.622,3941,114.6,2701,0.705,640,413,1284,1152,1221,4074,1,5,5,5,26,16,17,24,7,15,11,20,21,14,West,62.19512195
Terquavion Smith,1631173,Philadelphia 76ers,AWAY,4.49,1.18,2.64,0.27,0.91,2,0.26,0.09,0.27,0.05,0,0.27,0.27,0.55,0.36,0.27,0,0.18,0.55,0.18,3.36,-0.18,2.45,Regular Season,82,47,35,https://loodibee.com/wp-content/uploads/nba-philadelphia-76ers-logo.png,Terquavion Smith,1610612755,PHI,https://cdn.nba.com/headshots/nba/latest/1040x760/1631173.png,Terquavion Smith,Guard,Philadelphia 76ers,82,47,35,0.573,3956,113,2616,0.701,694,492,1177,1117,1262,4106,1,12,12,12,17,11,23,25,1,6,2,11,24,17,East,57.31707317
Terry Rozier,1626179,Charlotte Hornets,AWAY,36.33,8.92,18.75,0.47,2.83,8.08,0.33,4.5,5.25,0.78,0.58,3,3.58,6.58,1.92,0.83,0.58,0.58,1.92,4.25,25.17,-9,24.25,Regular Season,82,21,61,https://loodibee.com/wp-content/uploads/nba-charlotte-hornets-logo.png,Terry Rozier,1610612748,MIA,https://cdn.nba.com/headshots/nba/latest/1040x760/1626179.png,Terry Rozier,Guard,Miami Heat,82,46,36,0.561,3951,111.5,2702,0.734,617,280,1298,1084,1066,3802,1,16,16,16,21,5,16,3,15,30,13,7,5,3,East,25.6097561
Thaddeus Young,201152,Phoenix Suns,AWAY,8.09,0.67,1.5,0.39,0,0.17,0,0.17,0.17,0.17,1.67,0.5,2.17,0.5,0.5,0.5,0.33,0.17,1.67,0.17,1.5,-3,3.67,Regular Season,82,49,33,https://loodibee.com/wp-content/uploads/nba-phoenix-suns-logo.png,Thaddeus Young,1610612756,PHX,https://cdn.nba.com/headshots/nba/latest/1040x760/201152.png,Thaddeus Young,Forward,Phoenix Suns,82,49,33,0.598,3956,113.7,2783,0.714,610,492,1491,1150,1179,4074,1,8,8,8,17,13,7,20,18,6,25,19,16,14,West,59.75609756
Thanasis Antetokounmpo,203648,Milwaukee Bucks,AWAY,2.96,0.44,0.62,0.29,0,0,0,0,0,0,0.19,0.19,0.38,0.44,0.44,0.31,0.06,0.12,0.62,0.12,0.88,0.44,1.44,Regular Season,82,49,33,https://loodibee.com/wp-content/uploads/nba-milwaukee-bucks-logo.png,Thanasis Antetokounmpo,1610612749,MIL,https://cdn.nba.com/headshots/nba/latest/1040x760/203648.png,Thanasis Antetokounmpo,Forward,Milwaukee Bucks,82,49,33,0.598,3961,115,2850,0.731,558,413,1227,1121,1118,4182,1,8,8,8,10,19,3,4,26,15,6,12,10,19,East,59.75609756
Thomas Bryant,1628418,Miami Heat,AWAY,10.25,2.13,3.73,0.35,0.07,0.47,0.02,0.93,1.2,0.37,1.33,1.8,3.13,0.67,0.4,0.33,0.4,0.07,0.73,0.8,5.27,0.47,7.53,Regular Season,82,46,36,https://loodibee.com/wp-content/uploads/nba-miami-heat-logo.png,Thomas Bryant,1610612748,MIA,https://cdn.nba.com/headshots/nba/latest/1040x760/1628418.png,Thomas Bryant,Center-Forward,Miami Heat,82,46,36,0.561,3951,111.5,2702,0.734,617,280,1298,1084,1066,3802,1,16,16,16,21,5,16,3,15,30,13,7,5,3,East,56.09756098
Tim Hardaway Jr.,203501,Dallas Mavericks,AWAY,26.27,4.95,12.76,0.37,2.68,7.65,0.34,2.24,2.57,0.61,0.32,3.11,3.43,1.68,0.97,0.46,0.08,0.46,1.3,2.11,14.81,-0.49,11.35,Regular Season,82,50,32,https://loodibee.com/wp-content/uploads/nba-dallas-mavericks-logo.png,Tim Hardaway Jr.,1610612742,DAL,https://cdn.nba.com/headshots/nba/latest/1040x760/203501.png,Tim Hardaway Jr.,Guard-Forward,Dallas Mavericks,82,50,32,0.61,3941,114.9,2724,0.711,563,406,1240,1170,1291,4186,1,6,6,6,26,18,14,21,24,17,7,24,26,20,West,60.97560976
Tobias Harris,202699,Philadelphia 76ers,AWAY,33.6,6.32,13.21,0.47,1.21,3.53,0.3,2.71,3.08,0.75,1.24,5.32,6.55,3.21,1.05,0.97,0.61,0.92,1.58,2.16,16.55,2.79,19.58,Regular Season,82,47,35,https://loodibee.com/wp-content/uploads/nba-philadelphia-76ers-logo.png,Tobias Harris,1610612755,PHI,https://cdn.nba.com/headshots/nba/latest/1040x760/202699.png,Tobias Harris,Forward,Philadelphia 76ers,82,47,35,0.573,3956,113,2616,0.701,694,492,1177,1117,1262,4106,1,12,12,12,17,11,23,25,1,6,2,11,24,17,East,57.31707317
Torrey Craig,1628470,Chicago Bulls,AWAY,18.54,2.07,4.64,0.42,1,2.82,0.28,0.54,0.68,0.29,1.11,2.43,3.54,1.07,0.61,0.54,0.39,0.04,1.79,0.71,5.68,-4,7.89,Regular Season,82,39,43,https://loodibee.com/wp-content/uploads/nba-chicago-bulls-logo.png,Torrey Craig,1610612741,CHI,https://cdn.nba.com/headshots/nba/latest/1040x760/1628470.png,Torrey Craig,Forward,Chicago Bulls,82,39,43,0.476,3996,115.7,2677,0.717,638,394,1249,1133,1088,3726,1,20,20,20,1,22,19,17,9,18,8,15,7,1,East,47.56097561
Tosan Evbuomwan,1641787,Detroit Pistons,AWAY,21.91,2.17,4,0.54,0.17,1.33,0.08,1.67,2,0.54,0.5,3,3.5,0.67,0.5,0.33,0.33,0.17,1.67,1.17,6.17,-4.5,8.33,Regular Season,82,14,68,https://loodibee.com/wp-content/uploads/nba-detroit-pistons-logo.png,Tosan Evbuomwan,1610612765,DET,https://cdn.nba.com/headshots/nba/latest/1040x760/1641787.png,Tosan Evbuomwan,Forward,Detroit Pistons,82,14,68,0.171,3951,118,2692,0.73,531,384,1611,1138,1165,4468,1,30,30,30,21,25,18,5,30,20,30,16,14,27,East,17.07317073
Toumani Camara,1641739,Portland Trail Blazers,AWAY,27.21,3.03,6.53,0.46,0.87,2.73,0.29,1.17,1.43,0.41,2,3.03,5.03,1.37,1.23,1.2,0.53,0.23,2.53,2,8.1,-1.53,11.23,Regular Season,82,21,61,https://loodibee.com/wp-content/uploads/nba-portland-trail-blazers-logo.png,Toumani Camara,1610612757,POR,https://cdn.nba.com/headshots/nba/latest/1040x760/1641739.png,Toumani Camara,Forward,Portland Trail Blazers,82,21,61,0.256,3976,116.6,2469,0.697,627,354,1564,1163,1391,4388,1,27,27,27,2,23,30,28,12,27,28,22,29,24,West,25.6097561
Trae Young,1629027,Atlanta Hawks,AWAY,35.92,8.2,18.23,0.46,3.33,8.37,0.41,5.83,6.9,0.83,0.37,2.63,3,11.27,4.4,1.13,0.2,1.07,2.07,5.9,25.57,-1.67,25.67,Regular Season,82,36,46,https://loodibee.com/wp-content/uploads/nba-atlanta-hawks-logo.png,Trae Young,1610612737,ATL,https://cdn.nba.com/headshots/nba/latest/1040x760/1629027.png,Trae Young,Guard,Atlanta Hawks,82,36,46,0.439,3971,118.4,2639,0.717,615,369,1367,1121,1363,4402,1,21,21,21,3,27,22,16,16,26,18,12,28,25,East,43.90243902
Trayce Jackson-Davis,1631218,Golden State Warriors,AWAY,16.95,3.28,4.72,0.63,0,0,0,1.32,2.1,0.48,1.95,2.9,4.85,1.27,0.82,0.38,1.12,0.65,1.68,1.5,7.88,0.75,12.45,Regular Season,82,46,36,https://loodibee.com/wp-content/uploads/nba-golden-state-warriors-logo.png,Trayce Jackson-Davis,1610612744,GSW,https://cdn.nba.com/headshots/nba/latest/1040x760/1631218.png,Trayce Jackson-Davis,Forward,Golden State Warriors,82,46,36,0.561,3966,114.5,2834,0.725,572,377,1411,1100,1220,4074,1,16,16,16,7,15,4,10,23,23,22,9,20,14,West,56.09756098
Tre Jones,1630200,San Antonio Spurs,AWAY,27.73,3.68,7.44,0.48,0.78,2.44,0.28,1.54,1.78,0.54,0.66,3.12,3.78,6.66,1.54,0.98,0.12,0.44,1.17,1.85,9.68,2.37,15.68,Regular Season,82,22,60,https://loodibee.com/wp-content/uploads/san-antonio-spurs-2002-2017.png,Tre Jones,1610612759,SAS,https://cdn.nba.com/headshots/nba/latest/1040x760/1630200.png,Tre Jones,Guard,San Antonio Spurs,82,22,60,0.268,3966,115.6,2778,0.721,584,520,1526,1167,1187,4490,1,26,26,26,7,21,8,13,22,3,27,23,17,28,West,26.82926829
Tre Mann,1630544,Charlotte Hornets,AWAY,30.72,4.56,9.94,0.47,1.31,3.56,0.35,1.5,2.12,0.5,0.69,3.5,4.19,5.5,2.31,1.56,0.19,0.69,1.62,2.81,11.94,-4.5,15.06,Regular Season,82,21,61,https://loodibee.com/wp-content/uploads/nba-charlotte-hornets-logo.png,Tre Mann,1610612766,CHA,https://cdn.nba.com/headshots/nba/latest/1040x760/1630544.png,Tre Mann,Guard,Charlotte Hornets,82,21,61,0.256,3946,119.2,2538,0.709,562,371,1401,1160,1128,4308,1,27,27,27,23,29,29,22,25,25,20,21,12,23,East,25.6097561
Trendon Watford,1630570,Brooklyn Nets,AWAY,13.93,2.85,4.81,0.59,0.52,1.11,0.27,1.11,1.56,0.37,0.63,2.74,3.37,1.22,1,0.37,0.15,0.33,2.04,1.22,7.33,-0.11,9.04,Regular Season,82,32,50,https://loodibee.com/wp-content/uploads/nba-brooklyn-nets-logo.png,Trendon Watford,1610612751,BKN,https://cdn.nba.com/headshots/nba/latest/1040x760/1630570.png,Trendon Watford,Forward,Brooklyn Nets,82,32,50,0.39,3961,115.4,2675,0.715,556,424,1263,1146,1281,3962,1,22,22,22,10,20,20,19,28,12,9,17,25,11,East,39.02439024
Trent Forrest,1630235,Atlanta Hawks,AWAY,10.79,0.89,2.22,0.29,0.06,0.22,0.06,0.39,0.61,0.17,0.33,1.39,1.72,2,0.67,0.28,0,0.06,0.83,0.44,2.22,-4.28,4,Regular Season,82,36,46,https://loodibee.com/wp-content/uploads/nba-atlanta-hawks-logo.png,Trent Forrest,1610612737,ATL,https://cdn.nba.com/headshots/nba/latest/1040x760/1630235.png,Trent Forrest,Guard,Atlanta Hawks,82,36,46,0.439,3971,118.4,2639,0.717,615,369,1367,1121,1363,4402,1,21,21,21,3,27,22,16,16,26,18,12,28,25,East,43.90243902
Trevelin Queen,1630243,Orlando Magic,AWAY,13.54,1.38,3.25,0.35,0.38,1.25,0.09,1,1.25,0.46,0.38,1.75,2.12,1.38,0.75,0.5,0.5,0,1.25,1,4.12,-1.62,5.75,Regular Season,82,47,35,https://loodibee.com/wp-content/uploads/nba-orlando-magic-logo.png,Trevelin Queen,1610612753,ORL,https://cdn.nba.com/headshots/nba/latest/1040x760/1630243.png,Trevelin Queen,Guard,Orlando Magic,82,47,35,0.573,3956,110.8,2608,0.737,669,423,1348,994,1189,3892,1,12,12,12,17,3,25,2,5,13,16,2,19,8,East,57.31707317
Trey Jemison,1641998,Memphis Grizzlies,AWAY,27.07,3.83,7,0.55,0,0,0,1.08,1.33,0.54,3,3.33,6.33,1.17,1.67,0.42,1.42,1.08,3,1.33,8.75,-4,13,Regular Season,82,27,55,https://loodibee.com/wp-content/uploads/nba-memphis-grizzlies-logo.png,Trey Jemison,1610612763,MEM,https://cdn.nba.com/headshots/nba/latest/1040x760/1641998.png,Trey Jemison,Center,Memphis Grizzlies,82,27,55,0.329,3956,113.7,2598,0.706,673,501,1514,1146,1236,3948,1,24,24,24,17,12,27,23,4,4,26,17,22,10,West,32.92682927
Trey Lyles,1626168,Sacramento Kings,AWAY,20.46,2.44,5.52,0.35,1.37,3.74,0.27,0.81,1.15,0.42,0.93,3.3,4.22,1,0.81,0.48,0.33,0.11,1.56,1.22,7.07,2.33,8.89,Regular Season,82,46,36,https://loodibee.com/wp-content/uploads/nba-sacramento-kings-logo.png,Trey Lyles,1610612758,SAC,https://cdn.nba.com/headshots/nba/latest/1040x760/1626168.png,Trey Lyles,Forward,Sacramento Kings,82,46,36,0.561,3971,114.4,2719,0.744,625,342,1349,891,962,4006,1,16,16,16,3,14,15,1,13,28,17,1,2,13,West,56.09756098
Trey Murphy III,1630530,New Orleans Pelicans,AWAY,30.25,5.18,11.18,0.45,3.18,8.14,0.38,2.18,2.5,0.55,0.79,4.21,5,2.25,0.82,0.89,0.36,0.18,1.43,1.86,15.71,1.54,17.07,Regular Season,82,49,33,https://loodibee.com/wp-content/uploads/nba-new-orleans-pelicans-logo.png,Trey Murphy III,1610612740,NOP,https://cdn.nba.com/headshots/nba/latest/1040x760/1630530.png,Trey Murphy III,Forward,New Orleans Pelicans,82,49,33,0.598,3941,111.9,2753,0.725,684,378,1280,1053,1117,3824,1,8,8,8,26,6,10,8,3,22,10,5,9,5,West,59.75609756
